        TIME,    TIDE,      OB,   SURGE,    BIAS,     TWL,SURGE90p,  TWL90p,SURGE10p,   TWL10p
202607041200,  10.023,9999.000,  -0.300,9999.000,   9.723,  -0.300,   9.723,  -0.300,   9.723
202607041206,  10.057,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202607041212,  10.079,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202607041218,  10.091,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202607041224,  10.092,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202607041230,  10.082,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202607041236,  10.061,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202607041242,  10.030,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202607041248,   9.987,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202607041254,   9.934,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202607041300,   9.869,9999.000,  -0.300,9999.000,   9.569,  -0.300,   9.569,  -0.300,   9.569
202607041306,   9.795,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202607041312,   9.709,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202607041318,   9.613,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202607041324,   9.507,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202607041330,   9.391,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202607041336,   9.265,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202607041342,   9.129,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202607041348,   8.984,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202607041354,   8.830,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202607041400,   8.667,9999.000,  -0.300,9999.000,   8.367,  -0.300,   8.367,  -0.300,   8.367
202607041406,   8.495,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202607041412,   8.315,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202607041418,   8.128,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
