        TIME,    TIDE,      OB,   SURGE,    BIAS,     TWL,SURGE90p,  TWL90p,SURGE10p,   TWL10p
202604230000,   2.523,   6.589,   0.500,   3.566,   6.589,   0.500,   6.589,   0.600,   6.689
202604230006,   2.383,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230012,   2.248,   6.556,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230018,   2.119,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230024,   1.996,   6.537,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230030,   1.880,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230036,   1.770,   6.517,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230042,   1.667,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230048,   1.571,   6.497,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230054,   1.481,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230100,   1.398,   6.477,   0.500,   4.579,   6.477,   0.500,   6.477,   0.600,   6.577
202604230106,   1.321,   6.468,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230112,   1.251,   6.468,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230118,   1.187,   6.458,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230124,   1.129,   6.448,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230130,   1.078,   6.448,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230136,   1.032,   6.438,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230142,   0.992,   6.428,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230148,   0.958,   6.428,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230154,   0.930,   6.418,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230200,   0.907,   6.418,   0.600,   4.911,   6.418,   0.500,   6.318,   0.600,   6.418
202604230206,   0.889,   6.409,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230212,   0.877,   6.399,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230218,   0.871,   6.399,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230224,   0.870,   6.389,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230230,   0.874,   6.389,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230236,   0.884,   6.379,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230242,   0.900,   6.379,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
