        TIME,    TIDE,      OB,   SURGE,    BIAS,     TWL,SURGE90p,  TWL90p,SURGE10p,   TWL10p
202608060000,   4.433,9999.000,   0.300,9999.000,   4.733,   0.300,   4.733,   0.300,   4.733
202608060006,   4.221,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060012,   4.009,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060018,   3.797,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060024,   3.587,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060030,   3.379,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060036,   3.173,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060042,   2.970,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060048,   2.771,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060054,   2.577,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060100,   2.387,   6.579,   0.300,   3.892,   2.687,   0.300,   2.687,   0.300,   2.687
202608060106,   2.203,   6.546,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060112,   2.025,   6.527,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060118,   1.853,   6.507,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060124,   1.688,   6.487,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060130,   1.529,   6.468,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060136,   1.378,   6.448,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060142,   1.234,   6.428,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060148,   1.098,   6.409,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060154,   0.970,   6.399,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060200,   0.850,   6.379,   0.300,   5.229,   1.150,   0.300,   1.150,   0.300,   1.150
202608060206,   0.738,   6.359,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060212,   0.634,   6.346,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060218,   0.538,   6.327,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060224,   0.450,   6.317,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060230,   0.369,   6.297,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060236,   0.297,   6.287,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060242,   0.233,   6.277,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060248,   0.176,   6.268,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060254,   0.126,   6.258,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060300,   0.084,   6.248,   0.300,   5.864,   0.384,   0.300,   0.384,   0.300,   0.384
202608060306,   0.049,   6.238,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060312,   0.021,   6.238,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060318,   0.001,   6.228,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060324,  -0.012,   6.218,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060330,  -0.019,   6.209,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060336,  -0.019,   6.209,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060342,  -0.013,   6.199,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060348,   0.000,   6.199,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060354,   0.020,   6.189,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060400,   0.048,   6.189,   0.300,   5.841,   0.348,   0.300,   0.348,   0.300,   0.348
202608060406,   0.082,   6.179,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060412,   0.123,   6.179,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060418,   0.172,   6.169,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060424,   0.229,   6.169,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060430,   0.293,   6.169,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060436,   0.365,   6.159,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060442,   0.445,   6.159,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060448,   0.534,   6.159,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060454,   0.631,   6.149,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060500,   0.737,   6.149,   0.300,   5.112,   1.037,   0.300,   1.037,   0.300,   1.037
202608060506,   0.852,   6.136,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060512,   0.976,   6.136,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060518,   1.108,   6.136,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060524,   1.250,   6.136,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060530,   1.401,   6.127,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060536,   1.560,   6.127,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060542,   1.728,   6.127,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060548,   1.903,   6.127,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060554,   2.087,   6.127,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060600,   2.278,   6.117,   0.200,   3.639,   2.478,   0.200,   2.478,   0.300,   2.578
202608060606,   2.475,   6.117,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060612,   2.678,   6.117,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060618,   2.887,   6.117,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060624,   3.100,   6.117,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060630,   3.316,   6.107,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060636,   3.535,   6.107,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060642,   3.755,   6.107,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060648,   3.976,   6.107,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060654,   4.197,   6.107,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060700,   4.416,   6.107,   0.200,   1.491,   4.616,   0.200,   4.616,   0.200,   4.616
202608060706,   4.632,   6.107,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060712,   4.844,   6.107,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060718,   5.052,   6.107,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060724,   5.255,   6.097,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060730,   5.451,   6.097,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060736,   5.640,   6.097,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060742,   5.821,   6.097,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060748,   5.993,   6.097,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060754,   6.156,   6.097,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060800,   6.309,   6.097,   0.200,  -0.412,   6.509,   0.200,   6.509,   0.200,   6.509
202608060806,   6.452,   6.097,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060812,   6.585,   6.097,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060818,   6.707,   6.097,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060824,   6.818,   6.107,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060830,   6.919,   6.127,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060836,   7.009,   6.179,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060842,   7.088,   6.258,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060848,   7.156,   6.379,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060854,   7.214,   6.527,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060900,   7.262,   6.678,   0.200,  -0.784,   7.462,   0.100,   7.362,   0.200,   7.462
202608060906,   7.300,   6.819,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060912,   7.328,   6.917,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060918,   7.346,   6.989,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060924,   7.356,   7.048,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060930,   7.356,   7.107,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060936,   7.347,   7.147,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060942,   7.330,   7.176,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060948,   7.304,   7.199,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608060954,   7.270,   7.209,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
