        TIME,    TIDE,      OB,   SURGE,    BIAS,     TWL,SURGE90p,  TWL90p,SURGE10p,   TWL10p
202603081800,   6.045,   6.369,   0.000,   0.324,   6.369,   0.000,   6.369,   0.100,   6.469
202603081806,   6.140,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603081812,   6.227,   6.369,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603081818,   6.306,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603081824,   6.377,   6.369,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603081830,   6.441,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603081836,   6.496,   6.369,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603081842,   6.545,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603081848,   6.586,   6.369,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603081854,   6.621,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603081900,   6.648,9999.000,   0.000,9999.000,   6.648,   0.000,   6.648,   0.100,   6.748
202603081906,   6.669,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603081912,   6.683,   6.418,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603081918,   6.691,   6.468,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603081924,   6.692,   6.527,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603081930,   6.687,   6.619,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603081936,   6.676,   6.707,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603081942,   6.657,   6.809,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603081948,   6.633,   6.887,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603081954,   6.601,   6.956,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082000,   6.563,   6.989,   0.000,   0.426,   6.989,   0.000,   6.989,   0.100,   7.089
202603082006,   6.518,   6.999,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082012,   6.465,   6.999,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082018,   6.406,   6.989,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082024,   6.339,   6.966,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082030,   6.264,   6.937,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082036,   6.182,   6.907,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082042,   6.093,   6.878,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082048,   5.996,   6.848,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082054,   5.892,   6.819,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082100,   5.780,   6.799,   0.000,   1.019,   6.799,  -0.100,   6.699,   0.100,   6.899
202603082106,   5.661,   6.766,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082112,   5.535,   6.737,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082118,   5.402,   6.707,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082124,   5.264,   6.687,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082130,   5.119,   6.658,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082136,   4.968,   6.638,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082142,   4.813,   6.619,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082148,   4.654,   6.599,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082154,   4.490,   6.579,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082200,   4.323,   6.556,   0.000,   2.233,   6.556,   0.000,   6.556,   0.100,   6.656
202603082206,   4.154,   6.546,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082212,   3.983,   6.537,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082218,   3.811,   6.527,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082224,   3.638,   6.507,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082230,   3.466,   6.497,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082236,   3.295,   6.497,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082242,   3.126,   6.487,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082248,   2.959,   6.477,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082254,   2.795,   6.468,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082300,   2.635,   6.458,   0.000,   3.823,   6.458,   0.000,   6.458,   0.100,   6.558
202603082306,   2.479,   6.458,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082312,   2.329,   6.448,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082318,   2.183,   6.448,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082324,   2.044,   6.438,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082330,   1.911,   6.438,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082336,   1.785,   6.428,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082342,   1.666,   6.428,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082348,   1.555,   6.418,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603082354,   1.451,   6.418,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090000,   1.355,   6.418,   0.000,   5.063,   6.418,   0.000,   6.418,   0.100,   6.518
202603090006,   1.267,   6.409,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090012,   1.188,   6.409,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090018,   1.116,   6.409,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090024,   1.052,   6.399,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090030,   0.997,   6.399,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090036,   0.949,   6.399,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090042,   0.910,   6.399,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090048,   0.878,   6.389,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090054,   0.853,   6.389,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090100,   0.837,   6.389,   0.000,   5.552,   6.389,   0.000,   6.389,   0.100,   6.489
202603090106,   0.827,   6.389,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090112,   0.824,   6.379,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090118,   0.829,   6.379,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090124,   0.840,   6.379,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090130,   0.857,   6.379,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090136,   0.881,   6.379,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090142,   0.911,   6.369,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090148,   0.947,   6.369,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090154,   0.989,   6.369,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090200,   1.037,   6.369,   0.000,   5.332,   6.369,   0.000,   6.369,   0.100,   6.469
202603090206,   1.092,   6.369,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090212,   1.152,   6.369,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090218,   1.218,   6.359,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090224,   1.290,   6.359,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090230,   1.369,   6.359,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090236,   1.454,   6.359,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090242,   1.545,   6.359,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090248,   1.642,   6.359,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090254,   1.746,   6.359,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090300,   1.857,   6.346,   0.000,   4.489,   6.346,   0.000,   6.346,   0.100,   6.446
202603090306,   1.975,   6.346,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090312,   2.099,   6.346,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090318,   2.230,   6.346,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090324,   2.368,   6.346,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090330,   2.512,   6.346,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090336,   2.663,   6.346,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090342,   2.821,   6.346,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090348,   2.984,   6.346,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090354,   3.153,   6.346,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090400,   3.327,   6.346,   0.000,   3.019,   6.346,   0.000,   6.346,   0.100,   6.446
202603090406,   3.505,   6.336,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090412,   3.688,   6.336,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090418,   3.874,   6.336,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090424,   4.063,   6.336,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090430,   4.254,   6.336,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090436,   4.446,   6.336,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090442,   4.639,   6.336,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090448,   4.831,   6.336,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090454,   5.021,   6.336,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090500,   5.209,   6.336,   0.000,   1.127,   6.336,   0.000,   6.336,   0.100,   6.436
202603090506,   5.394,   6.336,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090512,   5.575,   6.336,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090518,   5.751,   6.336,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090524,   5.922,   6.336,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090530,   6.086,   6.336,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090536,   6.243,   6.336,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090542,   6.392,   6.336,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090548,   6.534,   6.336,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090554,   6.667,   6.336,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090600,   6.790,   6.327,   0.100,  -0.563,   6.327,   0.000,   6.227,   0.100,   6.327
202603090606,   6.905,   6.327,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090612,   7.010,   6.327,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090618,   7.106,   6.327,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090624,   7.193,   6.327,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090630,   7.270,   6.327,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090636,   7.337,   6.327,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090642,   7.396,   6.327,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603090648,   7.446,   6.336,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
